,euclidean_distance,hdf5_idx
5454,369.34,18206
5455,369.33,198
5456,369.33,10918
5457,369.33,14706
5458,369.32,91
5459,369.32,3561
5460,369.32,3572
5461,369.32,15006
5462,369.32,15419
5463,369.32,17711
5464,369.31,748
5465,369.31,3739
5466,369.31,5799
5467,369.31,7936
5468,369.31,17458
5469,369.3,1696
5470,369.3,2884
5471,369.3,3149
5472,369.3,14825
5473,369.29,10568
5474,369.29,15527
5475,369.29,17583
5476,369.28,8010
5477,369.28,17545
5478,369.28,18141
5479,369.27,8231
5480,369.27,13170
5481,369.26,1939
5482,369.26,3329
5483,369.26,11312
5484,369.25,2863
5485,369.25,10729
5486,369.25,11689
5487,369.25,16790
5488,369.24,10778
5489,369.24,11532
5490,369.24,13261
5491,369.24,14266
5492,369.23,8
5493,369.23,11584
5494,369.22,10108
5495,369.21,18602
5496,369.2,4818
5497,369.2,10587
5498,369.2,16429
5499,369.19,8270
5500,369.19,17785
5501,369.18,7095
5502,369.18,10982
5503,369.18,14152
5504,369.17,3951
5505,369.17,5955
5506,369.17,15197
5507,369.16,9558
5508,369.16,10995
5509,369.16,11980
5510,369.16,16171
5511,369.15,1433
5512,369.15,6852
5513,369.15,18610
5514,369.14,2039
5515,369.14,8812
5516,369.14,18930
5517,369.13,7306
5518,369.13,11241
5519,369.13,12406
5520,369.13,14677
5521,369.11,10200
5522,369.11,10917
5523,369.1,7195
5524,369.1,7480
5525,369.1,14489
5526,369.09,16364
5527,369.08,17271
5528,369.08,18774
5529,369.06,6604
5530,369.06,10852
5531,369.06,14553
5532,369.06,14959
5533,369.05,17217
5534,369.03,14231
5535,369.03,18457
5536,369.02,14055
5537,369.02,16603
5538,369.01,7848
5539,369.0,4035
5540,369.0,10499
5541,368.99,11482
5542,368.98,12460
5543,368.98,16896
5544,368.97,274
5545,368.97,1074
5546,368.97,7326
5547,368.97,8846
5548,368.97,14526
5549,368.97,18084
5550,368.96,836
5551,368.96,2896
5552,368.96,8963
5553,368.95,3027
5554,368.94,2081
5555,368.94,2148
5556,368.93,8932
5557,368.93,16273
5558,368.92,7422
5559,368.92,9740
5560,368.92,17777
5561,368.92,18178
5562,368.91,11542
5563,368.91,12117
5564,368.9,2363
5565,368.9,2772
5566,368.9,4269
5567,368.9,8042
5568,368.9,8721
5569,368.9,11169
5570,368.9,13055
5571,368.9,13705
5572,368.89,1860
5573,368.89,2182
5574,368.89,3738
5575,368.89,9605
5576,368.89,13293
5577,368.89,15034
5578,368.88,574
5579,368.88,4510
5580,368.88,17638
5581,368.88,17840
5582,368.87,1228
5583,368.87,8393
5584,368.87,12355
5585,368.85,8035
5586,368.85,14214
5587,368.84,16266
5588,368.83,9078
5589,368.83,16315
5590,368.83,18166
5591,368.82,5736
5592,368.82,7061
5593,368.82,12275
5594,368.82,17205
5595,368.8,933
5596,368.8,8215
5597,368.8,18031
5598,368.8,18247
5599,368.79,237
5600,368.79,11477
5601,368.78,16219
5602,368.78,17508
5603,368.77,2138
5604,368.77,8049
5605,368.77,12160
5606,368.77,12192
5607,368.76,1960
5608,368.76,14228
5609,368.75,1159
5610,368.75,3621
5611,368.74,4231
5612,368.74,9853
5613,368.74,16472
5614,368.73,6832
5615,368.73,9020
5616,368.73,10720
5617,368.73,16311
5618,368.72,9720
5619,368.71,2595
5620,368.71,6554
5621,368.69,2207
5622,368.69,5488
5623,368.69,10696
5624,368.69,15215
5625,368.68,13670
5626,368.68,14101
5627,368.67,8061
5628,368.67,9750
5629,368.67,9923
5630,368.66,5121
5631,368.66,6048
5632,368.66,6651
5633,368.66,9675
5634,368.66,15515
5635,368.65,16482
5636,368.62,6260
5637,368.62,7456
5638,368.61,8264
5639,368.61,10890
5640,368.61,11948
5641,368.6,14901
5642,368.59,18546
5643,368.57,2613
5644,368.57,4726
5645,368.57,18295
5646,368.56,6190
5647,368.55,2990
5648,368.55,3630
5649,368.55,4468
5650,368.55,6993
5651,368.54,4607
5652,368.54,11805
5653,368.53,6506
5654,368.53,6667
5655,368.53,7021
5656,368.52,3021
5657,368.52,6393
5658,368.52,12635
5659,368.51,4394
5660,368.5,547
5661,368.5,3660
5662,368.5,10534
5663,368.5,13161
5664,368.5,15210
5665,368.49,7727
5666,368.49,13183
5667,368.49,15365
5668,368.49,15737
5669,368.48,3536
5670,368.48,13688
5671,368.48,15423
5672,368.47,1369
5673,368.47,3770
5674,368.47,5383
5675,368.47,15036
5676,368.46,1995
5677,368.46,13836
5678,368.45,2859
5679,368.45,6027
5680,368.44,73
5681,368.44,6862
5682,368.44,7615
5683,368.44,12487
5684,368.44,13411
5685,368.43,806
5686,368.43,3539
5687,368.43,6522
5688,368.42,371
5689,368.42,12212
5690,368.42,13313
5691,368.42,17795
5692,368.41,17820
5693,368.4,18644
5694,368.38,7494
5695,368.38,17433
5696,368.37,3583
5697,368.37,4462
5698,368.37,7661
5699,368.37,8148
5700,368.36,5436
5701,368.36,5676
5702,368.35,1617
5703,368.35,9372
5704,368.35,9645
5705,368.35,18523
5706,368.34,7254
5707,368.34,7337
5708,368.34,7650
5709,368.34,18869
5710,368.33,7341
5711,368.33,10619
5712,368.33,12775
5713,368.32,12596
5714,368.31,3294
5715,368.31,5777
5716,368.31,6364
5717,368.31,18270
5718,368.3,1963
5719,368.3,2118
5720,368.3,4781
5721,368.3,5384
5722,368.29,652
5723,368.29,15462
5724,368.29,17808
5725,368.28,12313
5726,368.28,12769
5727,368.27,3579
5728,368.27,16173
5729,368.26,2030
5730,368.26,6835
5731,368.25,4792
5732,368.25,6125
5733,368.25,16489
5734,368.25,18675
5735,368.24,364
5736,368.24,1071
5737,368.24,1211
5738,368.24,7446
5739,368.24,9845
5740,368.24,14268
5741,368.23,4441
5742,368.23,6096
5743,368.23,7719
5744,368.23,9074
5745,368.23,14358
5746,368.23,15253
5747,368.22,4554
5748,368.22,7646
5749,368.22,9630
5750,368.21,6280
5751,368.21,11119
5752,368.21,11521
5753,368.21,13611
5754,368.2,14485
5755,368.2,15464
5756,368.19,14672
5757,368.19,17006
5758,368.18,16639
5759,368.17,3757
5760,368.17,11574
5761,368.16,4392
5762,368.16,11377
5763,368.16,14366
5764,368.15,3175
5765,368.15,6435
5766,368.15,16316
5767,368.14,192
5768,368.14,736
5769,368.14,4745
5770,368.13,3496
5771,368.12,3010
5772,368.11,10969
5773,368.1,5598
5774,368.1,15704
5775,368.09,6081
5776,368.09,13676
5777,368.09,16951
5778,368.08,10549
5779,368.07,403
5780,368.07,13771
5781,368.06,5182
5782,368.06,5693
5783,368.05,4223
5784,368.04,8131
5785,368.04,13832
5786,368.03,1428
5787,368.03,10819
5788,368.02,17327
5789,368.01,13996
5790,368.01,14684
5791,368.01,14687
5792,368.0,11376
5793,368.0,11618
5794,367.99,5957
5795,367.99,13541
5796,367.99,13574
5797,367.99,16620
5798,367.98,12025
5799,367.98,13145
5800,367.97,1096
5801,367.97,5505
5802,367.97,6458
5803,367.97,7954
5804,367.96,11420
5805,367.96,16250
5806,367.95,4023
5807,367.95,9566
5808,367.94,700
5809,367.94,12946
5810,367.94,17956
5811,367.92,8816
5812,367.92,13231
5813,367.92,14612
5814,367.92,15269
5815,367.92,17888
5816,367.91,5503
5817,367.91,9811
5818,367.9,5334
5819,367.9,13717
5820,367.9,14232
5821,367.9,15385
5822,367.89,6847
5823,367.89,7741
5824,367.89,10666
5825,367.89,12597
5826,367.88,10490
5827,367.88,10851
5828,367.88,18102
5829,367.87,7433
5830,367.87,9766
5831,367.87,10041
5832,367.86,14385
5833,367.86,16591
5834,367.85,8831
5835,367.85,15768
5836,367.84,9755
5837,367.84,12848
5838,367.84,18268
5839,367.83,4876
5840,367.83,9269
5841,367.82,2180
5842,367.82,13454
5843,367.82,13699
5844,367.82,15655
5845,367.81,3221
5846,367.81,4025
5847,367.8,10180
5848,367.8,18608
5849,367.79,3466
5850,367.79,11720
5851,367.78,7148
5852,367.78,13380
5853,367.77,8433
5854,367.77,10264
5855,367.77,17613
5856,367.76,6968
5857,367.76,8695
5858,367.75,1782
5859,367.75,3459
5860,367.75,6780
5861,367.74,7607
5862,367.74,9300
5863,367.74,15652
5864,367.73,3412
5865,367.73,18121
5866,367.72,3016
5867,367.72,13078
5868,367.7,3303
5869,367.7,8183
5870,367.7,16084
5871,367.7,16675
5872,367.69,392
5873,367.69,5792
5874,367.69,12440
5875,367.68,10400
5876,367.68,16256
5877,367.67,448
5878,367.67,1356
5879,367.67,7018
5880,367.67,15280
5881,367.67,15624
5882,367.66,5409
5883,367.66,6080
5884,367.66,8759
5885,367.65,7153
5886,367.65,7318
5887,367.65,7668
5888,367.65,11774
5889,367.65,11900
5890,367.65,14863
5891,367.65,17865
5892,367.64,10805
5893,367.63,397
5894,367.63,906
5895,367.63,9280
5896,367.62,1306
5897,367.62,13577
5898,367.62,18317
5899,367.62,18479
5900,367.61,2803
5901,367.61,4010
5902,367.61,6957
5903,367.6,759
5904,367.6,9862
5905,367.6,14998
5906,367.59,3511
5907,367.59,10067
5908,367.59,13100
5909,367.59,17730
5910,367.59,17886
5911,367.58,292
5912,367.58,2386
5913,367.56,1241
5914,367.56,2865
5915,367.56,12059
5916,367.56,17352
5917,367.56,18024
5918,367.55,3597
5919,367.55,15998
5920,367.54,7942
5921,367.54,10374
5922,367.54,15375
5923,367.54,18444
5924,367.53,3635
5925,367.52,2914
5926,367.52,9060
5927,367.51,8363
5928,367.5,15008
5929,367.49,2790
5930,367.49,6924
5931,367.49,12686
5932,367.48,7035
5933,367.48,18891
5934,367.46,7850
5935,367.46,17857
5936,367.43,2395
5937,367.42,1291
5938,367.42,7283
5939,367.42,7718
5940,367.42,8093
5941,367.42,9039
5942,367.42,18346
5943,367.4,11059
5944,367.4,11473
5945,367.39,1203
5946,367.39,6636
5947,367.39,8412
5948,367.38,2833
5949,367.38,4036
5950,367.38,10225
5951,367.38,13637
5952,367.38,18109
5953,367.37,569
5954,367.37,15046
5955,367.36,2484
5956,367.36,4545
5957,367.36,11575
5958,367.36,12035
5959,367.36,12417
5960,367.36,15219
5961,367.36,18567
5962,367.35,1748
5963,367.35,9948
5964,367.34,9085
5965,367.34,10582
5966,367.34,11503
5967,367.34,14615
5968,367.33,12580
5969,367.33,18667
5970,367.32,65
5971,367.32,5665
5972,367.32,5672
5973,367.32,12427
5974,367.32,12983
5975,367.32,14639
5976,367.32,16709
5977,367.31,2625
5978,367.31,8786
5979,367.31,11158
5980,367.31,17435
5981,367.31,18194
5982,367.3,16651
5983,367.28,1022
5984,367.28,3419
5985,367.27,17707
5986,367.26,12245
5987,367.26,17075
5988,367.26,17537
5989,367.25,979
5990,367.25,6127
5991,367.25,12989
5992,367.25,16855
5993,367.25,16946
5994,367.25,17412
5995,367.23,2445
5996,367.23,11254
5997,367.23,16660
5998,367.22,7753
5999,367.22,11331
6000,367.22,11363
6001,367.22,15935
6002,367.2,12196
6003,367.19,16020
6004,367.19,17549
6005,367.18,5801
6006,367.18,7404
6007,367.16,4643
6008,367.16,8863
6009,367.15,662
6010,367.13,9130
6011,367.12,373
6012,367.12,8753
6013,367.12,13330
6014,367.11,8694
6015,367.11,11713
6016,367.11,12866
6017,367.1,75
6018,367.1,2328
6019,367.1,7255
6020,367.1,18767
6021,367.09,9103
6022,367.09,13726
6023,367.08,4165
6024,367.08,6745
6025,367.07,7150
6026,367.07,9349
6027,367.07,16854
6028,367.07,18402
6029,367.06,151
6030,367.06,13377
6031,367.05,695
6032,367.05,7827
6033,367.05,13616
6034,367.04,3446
6035,367.04,10032
6036,367.04,16349
6037,367.03,4196
6038,367.03,5862
6039,367.02,11412
6040,367.02,17019
6041,367.01,6079
6042,367.01,8729
6043,367.01,10145
6044,367.0,5133
6045,366.99,4579
6046,366.99,13503
6047,366.99,17988
6048,366.98,5415
6049,366.98,7396
6050,366.97,11768
6051,366.97,15819
6052,366.96,4953
6053,366.96,6281
6054,366.95,8406
6055,366.94,11561
6056,366.94,11705
6057,366.93,415
6058,366.93,12963
6059,366.93,13319
6060,366.93,16114
6061,366.92,3392
6062,366.91,1938
6063,366.91,17468
6064,366.9,7460
6065,366.9,13692
6066,366.89,1281
6067,366.89,3165
6068,366.89,8717
6069,366.89,15842
6070,366.89,17923
6071,366.88,6629
6072,366.88,7493
6073,366.87,9223
6074,366.87,12050
6075,366.87,18827
6076,366.86,1917
6077,366.86,3201
6078,366.86,14897
6079,366.85,11788
6080,366.85,18566
6081,366.84,344
6082,366.84,4086
6083,366.84,12071
6084,366.84,18146
6085,366.82,5622
6086,366.82,7099
6087,366.82,8517
6088,366.82,16355
6089,366.78,225
6090,366.78,1635
6091,366.78,4484
6092,366.78,8430
6093,366.78,9947
6094,366.78,17548
6095,366.77,6682
6096,366.77,12616
6097,366.77,14326
6098,366.77,17790
6099,366.76,764
6100,366.76,3857
6101,366.76,4361
6102,366.76,7769
6103,366.76,13335
6104,366.75,14360
6105,366.75,16247
6106,366.74,6908
6107,366.74,9466
6108,366.74,14642
6109,366.74,15140
6110,366.73,551
6111,366.73,11099
6112,366.73,15582
6113,366.73,18299
6114,366.72,2262
6115,366.72,8778
6116,366.72,16185
6117,366.71,8197
6118,366.71,8766
6119,366.7,4167
6120,366.69,6610
6121,366.69,10862
6122,366.69,15777
6123,366.68,7087
6124,366.68,13433
6125,366.66,7752
6126,366.66,11230
6127,366.66,15369
6128,366.65,9565
6129,366.65,16134
6130,366.64,2645
6131,366.64,6252
6132,366.64,12321
6133,366.63,10411
6134,366.63,17768
6135,366.62,3478
6136,366.62,7230
6137,366.62,7910
6138,366.62,8968
6139,366.62,9876
6140,366.62,13878
6141,366.6,5397
6142,366.6,11211
6143,366.6,16440
6144,366.6,16497
6145,366.59,2077
6146,366.59,13631
6147,366.59,14905
6148,366.58,1360
6149,366.58,2545
6150,366.58,8022
6151,366.58,9206
6152,366.58,14951
6153,366.57,5666
6154,366.57,8334
6155,366.57,18216
6156,366.57,18321
6157,366.56,2903
6158,366.56,3768
6159,366.56,6256
6160,366.56,8727
6161,366.56,8797
6162,366.56,13175
6163,366.56,13843
6164,366.54,3031
6165,366.54,9646
6166,366.54,18145
6167,366.53,3912
6168,366.53,9578
6169,366.53,13971
6170,366.53,15497
6171,366.52,142
6172,366.52,1806
6173,366.52,1812
6174,366.52,16024
6175,366.51,5741
6176,366.51,8339
6177,366.5,1430
6178,366.5,10385
6179,366.49,5257
6180,366.49,10701
6181,366.49,17479
6182,366.49,18292
6183,366.48,8186
6184,366.48,12532
6185,366.48,15176
6186,366.47,5060
6187,366.47,5894
6188,366.47,18042
6189,366.47,18792
6190,366.46,146
6191,366.46,1904
6192,366.46,8060
6193,366.45,14739
6194,366.45,16665
6195,366.45,16725
6196,366.45,17064
6197,366.44,778
6198,366.43,5606
6199,366.43,14281
6200,366.43,18039
6201,366.42,2400
6202,366.42,18101
6203,366.41,3326
6204,366.4,2103
6205,366.4,4234
6206,366.4,6740
6207,366.4,10281
6208,366.4,17130
6209,366.39,776
6210,366.39,9934
6211,366.39,12328
6212,366.39,13232
6213,366.39,15755
6214,366.39,16676
6215,366.38,1441
6216,366.38,10960
6217,366.38,11740
6218,366.38,12011
6219,366.38,13462
6220,366.36,7834
6221,366.36,9008
6222,366.36,9166
6223,366.36,11987
6224,366.35,6254
6225,366.35,16574
6226,366.35,16599
6227,366.34,595
6228,366.34,1485
6229,366.34,2056
6230,366.33,14112
6231,366.32,2832
6232,366.32,5375
6233,366.32,5902
6234,366.32,6533
6235,366.32,11304
6236,366.32,17954
6237,366.32,17969
6238,366.31,6033
6239,366.3,3956
6240,366.29,4759
6241,366.29,14742
6242,366.29,18380
6243,366.28,1703
6244,366.27,9431
6245,366.27,10436
6246,366.27,15823
6247,366.26,2838
6248,366.26,10116
6249,366.25,2849
6250,366.25,6546
6251,366.25,6961
6252,366.25,12754
6253,366.25,13227
6254,366.25,13898
6255,366.25,14014
6256,366.25,15358
6257,366.25,16889
6258,366.24,8873
6259,366.24,15117
6260,366.24,17655
6261,366.23,455
6262,366.23,4410
6263,366.23,15721
6264,366.22,4154
6265,366.22,5097
6266,366.22,8997
6267,366.22,15338
6268,366.22,16140
6269,366.22,18558
6270,366.21,3024
6271,366.21,3091
6272,366.21,4440
6273,366.21,6137
6274,366.21,12870
6275,366.21,16016
6276,366.2,16898
6277,366.19,1702
6278,366.19,3126
6279,366.19,5631
6280,366.18,2597
6281,366.18,4614
6282,366.18,8319
6283,366.18,11773
6284,366.18,17017
6285,366.17,3002
6286,366.16,14257
6287,366.16,17447
6288,366.15,1053
6289,366.15,2664
6290,366.15,5802
6291,366.15,7413
6292,366.15,14980
6293,366.14,1789
6294,366.14,2253
6295,366.14,6126
6296,366.14,9677
6297,366.14,10815
6298,366.13,16320
6299,366.12,7684
6300,366.11,1422
6301,366.11,5092
6302,366.11,9399
6303,366.1,15926
6304,366.09,10896
6305,366.08,5534
6306,366.08,5611
6307,366.08,12497
6308,366.08,16308
6309,366.08,18803
6310,366.06,1379
6311,366.06,2420
6312,366.06,6594
6313,366.06,8927
6314,366.06,10897
6315,366.06,10932
6316,366.06,11601
6317,366.06,18095
6318,366.06,18794
6319,366.05,9640
6320,366.04,290
6321,366.04,542
6322,366.03,5412
6323,366.03,8936
6324,366.03,15868
6325,366.03,17556
6326,366.02,7921
6327,366.0,3004
6328,366.0,9949
6329,366.0,11431
6330,365.99,409
6331,365.99,9132
6332,365.98,970
6333,365.98,6543
6334,365.98,13586
6335,365.97,10463
6336,365.97,14465
6337,365.96,16742
6338,365.96,18743
6339,365.95,3627
6340,365.95,4297
6341,365.95,11252
6342,365.95,15506
6343,365.94,844
6344,365.94,3634
6345,365.94,11192
6346,365.94,12030
6347,365.93,1898
6348,365.93,4485
6349,365.93,5099
6350,365.93,5359
6351,365.93,7259
6352,365.93,12452
6353,365.93,16832
6354,365.92,16779
6355,365.91,14469
6356,365.91,16938
6357,365.9,3170
6358,365.9,9277
6359,365.89,1489
6360,365.89,3909
6361,365.88,5192
6362,365.88,6479
6363,365.87,5185
6364,365.87,16006
6365,365.87,18506
6366,365.86,12262
6367,365.86,13269
6368,365.86,16172
6369,365.86,17363
6370,365.85,6258
6371,365.85,7652
6372,365.85,14044
6373,365.85,17775
6374,365.84,8285
6375,365.84,13468
6376,365.84,14355
6377,365.83,1538
6378,365.83,4368
6379,365.81,7098
6380,365.81,10905
6381,365.81,14460
6382,365.81,17843
6383,365.8,2889
6384,365.8,6509
6385,365.8,7845
6386,365.8,8905
6387,365.8,12953
6388,365.8,13010
6389,365.79,5872
6390,365.79,9121
6391,365.78,579
6392,365.78,7566
6393,365.78,7692
6394,365.77,306
6395,365.77,9131
6396,365.77,13172
6397,365.77,16405
6398,365.76,6642
6399,365.76,13629
6400,365.76,16382
6401,365.75,11382
6402,365.75,16907
6403,365.74,13370
6404,365.74,15714
6405,365.73,6185
6406,365.73,6969
6407,365.72,30
6408,365.72,9730
6409,365.72,11874
6410,365.71,953
6411,365.71,4012
6412,365.71,11034
6413,365.71,14698
6414,365.7,14287
6415,365.69,9577
6416,365.69,18636
6417,365.68,5478
6418,365.68,6251
6419,365.68,6475
6420,365.68,8768
6421,365.68,14851
6422,365.67,516
6423,365.67,2247
6424,365.67,9937
6425,365.67,16235
6426,365.66,1751
6427,365.65,6177
6428,365.65,14643
6429,365.64,7601
6430,365.64,13154
6431,365.63,2736
6432,365.63,2761
6433,365.63,7680
6434,365.63,9133
6435,365.63,18637
6436,365.62,9496
6437,365.62,11711
6438,365.62,17429
6439,365.62,17493
6440,365.61,3387
6441,365.6,5142
6442,365.6,6360
6443,365.59,5948
6444,365.58,7515
6445,365.58,15437
6446,365.58,17590
6447,365.57,447
6448,365.57,1387
6449,365.57,5360
6450,365.56,11392
6451,365.55,410
6452,365.54,6303
6453,365.54,16137
6454,365.53,1692
6455,365.53,6480
6456,365.53,15459
6457,365.52,2227
6458,365.52,14536
6459,365.52,17300
6460,365.51,7532
6461,365.51,7678
6462,365.51,12434
6463,365.5,6793
6464,365.5,7881
6465,365.5,14141
6466,365.49,4896
6467,365.49,10907
6468,365.48,14186
6469,365.47,5376
6470,365.47,11782
6471,365.46,3456
6472,365.46,15366
6473,365.46,17714
6474,365.45,1599
6475,365.45,1761
6476,365.45,5710
6477,365.45,14431
6478,365.45,17347
6479,365.44,3486
6480,365.44,5134
6481,365.44,16521
6482,365.43,5245
6483,365.43,7605
6484,365.43,12003
6485,365.43,12860
6486,365.43,14541
6487,365.42,7435
6488,365.42,12363
6489,365.42,13186
6490,365.42,15005
6491,365.41,11179
6492,365.4,9414
6493,365.4,16290
6494,365.4,16994
6495,365.39,911
6496,365.39,2808
6497,365.39,10243
6498,365.38,6995
6499,365.38,17008
6500,365.37,13275
6501,365.36,6166
6502,365.36,8679
6503,365.36,9817
6504,365.36,11519
6505,365.35,3012
6506,365.35,15141
6507,365.35,18609
6508,365.33,5450
6509,365.33,6768
6510,365.33,9340
6511,365.33,11361
6512,365.32,1905
6513,365.32,2249
6514,365.32,9154
6515,365.32,17478
6516,365.31,7080
6517,365.31,11599
6518,365.3,16018
6519,365.29,4385
6520,365.29,11050
6521,365.29,16041
6522,365.28,6856
6523,365.28,9552
6524,365.27,1606
6525,365.27,8074
6526,365.26,16529
6527,365.25,4761
6528,365.25,12178
6529,365.25,14802
6530,365.24,10187
6531,365.24,18680
6532,365.23,4242
6533,365.23,4307
6534,365.23,12776
6535,365.23,16691
6536,365.22,8489
6537,365.22,11745
6538,365.22,18630
6539,365.21,1128
6540,365.21,14283
6541,365.2,179
6542,365.2,13621
6543,365.19,2539
6544,365.18,8404
6545,365.18,8570
6546,365.18,16707
6547,365.17,12976
6548,365.17,17942
6549,365.17,18825
6550,365.16,2397
6551,365.15,3328
6552,365.15,6273
6553,365.15,8292
6554,365.15,11476
6555,365.15,16314
6556,365.14,8082
6557,365.13,808
6558,365.13,3646
6559,365.13,5355
6560,365.13,11558
6561,365.13,15534
6562,365.12,9375
6563,365.12,10076
6564,365.11,788
6565,365.11,812
6566,365.11,5575
6567,365.1,5559
6568,365.1,8300
6569,365.1,14428
6570,365.09,3979
6571,365.09,5357
6572,365.09,18063
6573,365.08,14766
6574,365.08,14919
6575,365.07,1328
6576,365.06,2972
6577,365.06,9886
6578,365.06,10942
6579,365.06,13425
6580,365.06,17351
6581,365.05,4040
6582,365.05,5522
6583,365.04,1067
6584,365.04,13309
6585,365.04,17868
6586,365.03,5147
6587,365.03,14322
6588,365.03,15938
6589,365.03,17703
6590,365.02,9031
6591,365.02,12795
6592,365.01,13015
6593,365.0,783
6594,365.0,4530
6595,365.0,9199
6596,365.0,12585
6597,365.0,17419
6598,364.99,1476
6599,364.99,2945
6600,364.98,8171
6601,364.98,10403
6602,364.97,12045
6603,364.96,11210
6604,364.95,365
6605,364.95,2140
6606,364.95,2198
6607,364.95,5495
6608,364.95,16959
6609,364.94,11770
6610,364.94,17313
6611,364.93,1333
6612,364.93,2130
6613,364.93,4954
6614,364.92,4811
6615,364.92,9386
6616,364.92,10716
6617,364.91,15608
6618,364.9,13114
6619,364.9,14147
6620,364.9,18260
6621,364.89,12699
6622,364.89,16416
6623,364.88,9268
6624,364.88,12970
6625,364.87,499
6626,364.87,964
6627,364.87,1908
6628,364.87,10390
6629,364.87,11716
6630,364.86,4008
6631,364.86,17339
6632,364.86,18549
6633,364.85,59
6634,364.85,8833
6635,364.84,7461
6636,364.84,10717
6637,364.84,15408
6638,364.83,1893
6639,364.83,1911
6640,364.83,7591
6641,364.83,10676
6642,364.83,12425
6643,364.82,14691
6644,364.82,18552
6645,364.8,4600
6646,364.8,8838
6647,364.8,10590
6648,364.8,12682
